364;9
418;2
487;8
464;8
399;6
560;7
532;3
497;4
439;3
371;4
391;2
407;5
323;4
296;4
247;8
221;4
233;3
156;6
123;2
158;2
134;2
119;4
88;2
77;4
92;2
72;3
64;1
51;3
56;2
70;4
53;2
37;2
36;1
49;2
37;0
44;1
138;5
99;2
98;0
112;1
96;0
117;0
125;1
100;0
92;1
113;0
121;0
72;1
100;2
139;0
149;1
142;2
104;1
106;3
106;1
100;2
84;0
101;1
103;1
89;0
106;0
